Name,Address,Website,Plus-code,lat,lon
Star Car Wash - Eastern Creek Quarter,"Quarter Shopping Centre, 159 Rooty Hill Rd S, Eastern Creek NSW 2766, Australia ",https://www.starcarwash.com.au/centres/eastern-creek/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"6V83+C9 Eastern Creek, New South Wales, Australia",-33.7839656,150.8534985
Image Autospa St Marys,"16 Gallipoli St, St Marys NSW 2760, Australia ",https://www.facebook.com/ImageAutospaStmarys/,"6Q9C+92 St Marys, New South Wales, Australia",-33.7815116,150.7700718
DAS AUTO | Car Window Tinting | Ceramic Coating | Detailing,"47 Minchinbury St, Eastern Creek NSW 2766, Australia ",https://dasauto.com.au/,"6R8W+6X Eastern Creek, New South Wales, Australia",-33.7844065,150.8474434
Star Car Wash - Plumpton Marketplace,"Plumpton Marketplace, 260 Jersey Rd, Plumpton NSW 2761, Australia ",https://www.starcarwash.com.au/centres/plumpton/,"7R3P+J7 Plumpton, New South Wales, Australia",-33.7459827,150.8357299
VIP Car Detailing,"19 Hermitage Pl, Minchinbury NSW 2770, Australia ",http://www.vipcarcare.com.au/,"6R6M+FJ Minchinbury, New South Wales, Australia",-33.788811,150.834111
Star Car Wash - Plumpton Marketplace,"Plumpton Marketplace, 260 Jersey Rd, Plumpton NSW 2761, Australia ",https://www.starcarwash.com.au/centres/plumpton/,"7R3P+J7 Plumpton, New South Wales, Australia",-33.7459827,150.8357299
Shine on carwash Marsden park,"17/43 Hollinsworth Rd, Marsden Park NSW 2765, Australia ",http://www.shineoncarwash.com.au/,"7RHR+7X Marsden Park, New South Wales, Australia",-33.7218178,150.8424937
Softwash,"Minchinbury NSW 2770, Australia ",,"6R6X+RP Minchinbury, New South Wales, Australia",-33.7879547,150.8492964
Star Car Wash - Ropes Crossing Village,"Ropes Crossing Village Shopping Centre, 8 Central Pl, Ropes Crossing NSW 2760, Australia ",https://www.starcarwash.com.au/centres/ropes-crossing/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"7Q8J+Q8 Ropes Crossing, New South Wales, Australia",-33.7330072,150.7808129
Shineupautodetailing,"27 Flora St, Plumpton NSW 2761, Australia ",,"7R3W+45 Plumpton, New South Wales, Australia",-33.7472268,150.8453876
Softwash,"Wilson St, St Marys NSW 2760, Australia ",,"6QCC+WJ St Marys, New South Wales, Australia",-33.7776802,150.7715002
Outkast Detailing,"Queen St, St Marys NSW 2760, Australia ",,"6QMF+GM St Marys, New South Wales, Australia",-33.7661317,150.7741421
Maxi Shine Car & Dog Wash,"370 Vardys Rd, Kings Park NSW 2148, Australia ",http://maxishine.com.au/,"7W33+XH Kings Park, New South Wales, Australia",-33.7450981,150.9039154
Summit Hand Car Wash & Detailing Centre Menai Marketplace,"Menai Marketplace Car Park, 194 Allison Cres, Menai NSW 2234, Australia ",https://www.summitcarwash.com.au/,"X2M7+WW Menai, New South Wales, Australia",-34.0151754,151.0148438
R&bdetailing,"Anchorage St, St Clair NSW 2759, Australia ",,"6R33+4M St Clair, New South Wales, Australia",-33.7972248,150.8041389
Softwash,"Luxford Rd, Hassall Grove NSW 2761, Australia ",,"7R7P+RQ Hassall Grove, New South Wales, Australia",-33.7354869,150.8369957
VIP Car Detailing,"55 Parkwood St, Plumpton NSW 2761, Australia ",http://www.vipcarcare.com.au/,"6RXV+36 Plumpton, New South Wales, Australia",-33.752337,150.843091
"Crazy Car Wash ( Drive-In, Shine-Out)","328/336 N Rocks Rd, North Rocks NSW 2151, Australia ",,"62JJ+C2 North Rocks, New South Wales, Australia",-33.7689611,151.0300851
Yaks Detailing,"12, 3/14 Severn St, St Marys NSW 2760, Australia ",,"7Q4F+4C St Marys, New South Wales, Australia",-33.7446457,150.7736007
V8 Hand Car Wash Mount Annan,"11-13 Main St, Mount Annan NSW 2567, Australia ",http://www.v8handcarwash.com.au/,"XQ25+C6 Mount Annan, New South Wales, Australia",-34.0488753,150.7580259
PristineDetailing,"1 Sorrento Pl, Erskine Park NSW 2759, Australia ",,"5QRV+GH Erskine Park, New South Wales, Australia",-33.8087141,150.7939171
Hills Hand Car Wash and Cafe,"60 Windsor Rd, Kellyville NSW 2155, Australia ",http://www.hillscarwash.com.au/,"7XQ4+4H Kellyville, New South Wales, Australia",-33.7122082,150.9564595
A1 Carwash,"68-70 Hoxton Park Rd, Liverpool NSW 2170, Australia ",,"3WC5+QJ Liverpool, New South Wales, Australia",-33.928026,150.90911
CARSPA Autowash Cafe,"2/1190 Old Windsor Rd, Parklea NSW 2768, Australia ",http://www.carspa.com.au/,"7WGQ+5J Parklea, New South Wales, Australia",-33.7245828,150.9390951
Concierge Car Wash Stockland Baulkham Hills,"375-383 Windsor Rd, Baulkham Hills NSW 2153, Australia ",https://conciergecarwash.com.au/,"6XRR+86 Baulkham Hills, New South Wales, Australia",-33.7592367,150.9905493
Summit Hand Car Wash & Detailing Centre Macarthur Square Shopping Centre,"Macarthur Square Shopping Centre, Kellicar Rd, Campbelltown NSW 2560, Australia ",https://www.summitcarwash.com.au/,"WQGW+48 Campbelltown, New South Wales, Australia",-34.074665,150.7957583
IMO Car Wash,"2209/2213 Castlereagh Rd, Penrith NSW 2750, Australia ",https://www.imocarwash.com/au/car-washes/penrith-new-south-wales/penrith-car-wash/?y_source=1_MTIyNzE3NDQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"7M4V+G5 Penrith, New South Wales, Australia",-33.7436791,150.6929758
Next Gen mobile detailing,"24 Rosemount Dr, Catherine Field NSW 2557, Australia ",https://nextgenmobiledetailing.com.au/homepage-booking/,"XQQ7+3M Catherine Field, New South Wales, Australia",-34.0123232,150.7641305
Softwash,"Colyton NSW 2760, Australia ",,"6QGV+27 Colyton, New South Wales, Australia",-33.7749268,150.7931798
Meticulous Detailing,"99 Southee Cct, Oakhurst NSW 2761, Australia ",,"7R8J+FM Oakhurst, New South Wales, Australia",-33.7337946,150.8317491
