Name,Address,Website,Plus-code,lat,lon
The Detail Hub - Car wash - Detailing - Ceramic Coating,"Carpark, B1 Basement/30 Watkin Tench Parade, Pemulwuy NSW 2145, Australia ",https://www.thedetailhub.com.au/,"5WGH+R4 Pemulwuy, New South Wales, Australia",-33.8228899,150.9277797
Triple A Hand Carwash,"18 Solander Rd, Kings Langley NSW 2147, Australia ",,"6WVV+MF Kings Langley, New South Wales, Australia",-33.7558314,150.9436431
Mate’s ceramic experts,"Unit 2/18 Railway Parade, Blacktown NSW 2148, Australia ",,"6VMV+8R Blacktown, New South Wales, Australia",-33.7667397,150.8945624
Car Wash Mobile Detailing (Wonderful),"28 Astral Dr, Doonside NSW 2767, Australia ",,"6VJJ+H9 Doonside, New South Wales, Australia",-33.7685995,150.8809187
Saam Auto Care - Mobile Car Wash & Auto Detailing,"34 Power St, Doonside NSW 2767, Australia ",,"6VVC+9X Doonside, New South Wales, Australia",-33.7565263,150.8724076
Shining hand car wash,"Federal Rd, Seven Hills NSW 2147, Australia ",,"6WFJ+Q7 Seven Hills, New South Wales, Australia",-33.7755889,150.9306783
CARSPA Autowash Cafe,"2/1190 Old Windsor Rd, Parklea NSW 2768, Australia ",http://www.carspa.com.au/,"7WGQ+5J Parklea, New South Wales, Australia",-33.7245828,150.9390951
DC Auto Car Detailing,"Unit 4, Quakers Hill NSW 2763, Australia ",,"7VFM+8X Quakers Hill, New South Wales, Australia",-33.7266312,150.8849215
Detailed by Erick,"4 Asche St, Doonside NSW 2767, Australia ",,"6VW9+JC Doonside, New South Wales, Australia",-33.7534158,150.8685457
House of Wax Car Wash & Detailing,"Greater Western Sydney, NSW, Australia ",https://m.facebook.com/houseofwaxdetailing1/,"7V2C+WX Doonside, New South Wales, Australia",-33.7476912,150.8724355
Precision Mobile Car Care,"60 Lavinia St, Seven Hills NSW 2147, Australia ",https://precisionmobilecarcare.com/,"6W6P+4W Seven Hills, New South Wales, Australia",-33.7896251,150.937302
V Custom & Wrap,"158 Main St, Blacktown NSW 2148, Australia ",http://www.vcustomandwrap.com.au/,"6WG7+R5 Blacktown, New South Wales, Australia",-33.7729029,150.9129407
Sparklean Hand Car Wash,"Sky City Building Carpark, Ground Floor, 20B Lexington Dr, Bella Vista NSW 2153, Australia ",http://sparkleanhandcarwash.com/,"7W7W+VG Bella Vista, New South Wales, Australia",-33.7353197,150.9463211
RL Pro Car Care,"E13/20 Picrite Cl, Pemulwuy NSW 2145, Australia ",http://rlprocarcare.com.au/,"5WM9+94 Pemulwuy, New South Wales, Australia",-33.8165192,150.9178376
Shell Reddy Express Blacktown,"132/136 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.reddyexpress.com.au/stores?utm_source=gmb&utm_medium=yext&utm_campaign=1564,"6WW7+FW Blacktown, New South Wales, Australia",-33.7537512,150.9147591
Boss of Gloss Detailing,"Johnson Ave, Seven Hills NSW 2147, Australia ",https://bossofglossdetailing.com.au/,"6WPV+G3 Seven Hills, New South Wales, Australia",-33.763662,150.9427495
Metro Petroleum Blacktown,"69 Richmond Rd, Blacktown NSW 2148, Australia ",https://metropetroleum.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Metro%20Petroleum%20Blacktown%20-%20Blacktown,"6WP2+9W Blacktown, New South Wales, Australia",-33.7640085,150.902368
Xpert Car Wash,"2 Sentry Dr, Stanhope Gardens NSW 2768, Australia ",https://xpertcarwash.com.au/,"7WJ9+RH Stanhope Gardens, New South Wales, Australia",-33.7179983,150.9189377
AusPro Automotive Detailing & Car Care Products,"282A Old Prospect Rd, Greystanes NSW 2145, Australia ",https://ausprodetailing.com.au/,"5WJQ+7F Greystanes, New South Wales, Australia",-33.81929,150.9386532
"Crazy Car Wash ( Drive-In, Shine-Out)","328/336 N Rocks Rd, North Rocks NSW 2151, Australia ",,"62JJ+C2 North Rocks, New South Wales, Australia",-33.7689611,151.0300851
Fleetwash,"6/6 Stanton Rd, Seven Hills NSW 2147, Australia ",http://www.fleetwash.com.au/,"6XH2+W2 Seven Hills, New South Wales, Australia",-33.7701322,150.9501234
E7AutoDetail,"4 Asche St, Doonside NSW 2767, Australia ",,"6VW9+JC Doonside, New South Wales, Australia",-33.7534158,150.8685457
OCD Auto Detailing,"90 Summerfield Ave, Quakers Hill NSW 2763, Australia ",https://www.facebook.com/OCDauto2763,"7V9W+7H Quakers Hill, New South Wales, Australia",-33.7317987,150.8964444
KrakaKlean,"89C Metella Rd, Toongabbie NSW 2146, Australia ",,"6W5Q+88 Toongabbie, New South Wales, Australia",-33.7917066,150.9383343
Star Car Wash - Eastern Creek Quarter,"Quarter Shopping Centre, 159 Rooty Hill Rd S, Eastern Creek NSW 2766, Australia ",https://www.starcarwash.com.au/centres/eastern-creek/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"6V83+C9 Eastern Creek, New South Wales, Australia",-33.7839656,150.8534985
Complete Car Care,"227-229 Prospect Hwy Corner of, Redman Ln, Seven Hills NSW 2147, Australia ",http://completecarcare.net.au/,"6WFM+MQ Seven Hills, New South Wales, Australia",-33.7758749,150.9344923
Kmart Blacktown,"28 Patrick St, Blacktown NSW 2148, Australia ",https://www.kmart.com.au/store-detail/Kmart+Blacktown?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+blacktown,"6WG4+XG Blacktown, New South Wales, Australia",-33.7725022,150.9063131
Blacktown Auto Services,"7 Chicago Ave, Blacktown NSW 2148, Australia ",,"6WR5+7J Blacktown, New South Wales, Australia",-33.7592731,150.9090412
APW Store Wentworthville,"449 Great Western Hwy, Wentworthville NSW 2145, Australia ",http://apwfuel.com.au/,,-33.8133487,150.9582424
Concierge Car Wash Stockland Baulkham Hills,"375-383 Windsor Rd, Baulkham Hills NSW 2153, Australia ",https://conciergecarwash.com.au/,"6XRR+86 Baulkham Hills, New South Wales, Australia",-33.7592367,150.9905493
Target Blacktown,"Alpha St, Blacktown NSW 2148, Australia ",https://www.target.com.au/store/nsw/blacktown/5178?utm_source=Organic&utm_medium=GoogleBusinessProfiles&utm_campaign=Target-Blacktown&utm_content=WebsiteButton,"6WH4+VW Blacktown, New South Wales, Australia",-33.7702953,150.9072982
BIG W Blacktown,"17 Patrick St, Blacktown NSW 2148, Australia ",https://www.bigw.com.au/store/0161/BIG-W-Blacktown,"6WH4+VW Blacktown, New South Wales, Australia",-33.7702595,150.9073071
Woolworths Petrol,"370 Vardys Rd, Kings Park NSW 2148, Australia ",https://www.woolworths.com.au/shop/discover/fuel,,-33.7453196,150.9041956
bp,"Woodcroft Dr &, Richmond Rd, Woodcroft NSW 2767, Australia ",https://map.bp.com/en-AU/AU/gas-station/doonside/bp-woodcroft/2805,"7V2H+VV Woodcroft, New South Wales, Australia",-33.7478453,150.8797388
Supercheap Auto Blacktown,"71 Richmond Rd, Blacktown NSW 2148, Australia ",https://www.supercheapauto.com.au/stores/details/sca-blacktown?utm_source=google&utm_medium=organic&utm_campaign=gbpm-blacktown,,-33.763383,150.9019778
Coles Blacktown,"17 Patrick St, Blacktown NSW 2148, Australia ",http://www.coles.com.au/find-stores/coles/nsw/blacktown-862,,-33.7697661,150.905911
Pat Mick Smash Repairs,"Unit 6/2 Forge St, Blacktown NSW 2148, Australia ",,"6WV5+7J Blacktown, New South Wales, Australia",-33.7567518,150.9091207
easyauto123 Blacktown,"182 Main St, Blacktown NSW 2148, Australia ",https://easyauto123.com.au/locations/sydney-blacktown,,-33.7734978,150.9141677
Xtreme Car Audio,"153 Main St, Blacktown NSW 2148, Australia ",http://xtremecaraudio.com.au/,"6WG7+RQ Blacktown, New South Wales, Australia",-33.772935,150.914419
Das Auto Haus,"1/21 Bessemer St, Blacktown NSW 2148, Australia ",http://www.dasautohaus.com.au/,"6WW4+CF Blacktown, New South Wales, Australia",-33.753914,150.906154
Bunnings Blacktown,"and, Cnr Reservoir Road, Great Western Hwy, Blacktown NSW 2148, Australia ",https://www.bunnings.com.au/stores/nsw/blacktown?utm_source=google&utm_medium=places&utm_content=bunnings-blacktown&utm_campaign=googleplaces,"6V2X+47 Blacktown, New South Wales, Australia",-33.7997263,150.89822
Hami LPG Mechanical Repairs,"31 Forge St, Blacktown NSW 2148, Australia ",,"6WX6+5G Blacktown, New South Wales, Australia",-33.7520291,150.9112938
About Clean (Ex-Godfreys) Blacktown,"Blacktown Mega Centre, B6 St Martins Cres &, Blacktown Rd, Blacktown NSW 2148, Australia ",https://www.aboutclean.com/en-au/find-the-nearest-store/blacktown?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=blacktown,"6W99+GR Blacktown, New South Wales, Australia",-33.7811966,150.9195732
Star Car Wash - Baulkham Hills,"347 Windsor Rd, Baulkham Hills NSW 2153, Australia ",https://www.starcarwash.com.au/centres/baulkham-hills/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"6XQR+JW Baulkham Hills, New South Wales, Australia",-33.7609219,150.9922522
The Detailing Nerd | Paint Protection Sydney | Ceramic & Graphene Coating | Window Tinting,"Unit 13/13 Brumby St, Seven Hills NSW 2147, Australia ",https://thedetailingnerd.com.au/,"6WJW+7X Seven Hills, New South Wales, Australia",-33.7692558,150.947431
Dual M Automotive,"2/4A Bessemer St, Blacktown NSW 2148, Australia ",,"6WV6+52 Blacktown, New South Wales, Australia",-33.7570608,150.9100962
Car Wash,"Eastern Creek NSW 2766, Australia ",,"5VXJ+3X Eastern Creek, New South Wales, Australia",-33.802342,150.8823909
Desi car care pro,"8 Beresford Rd, Greystanes NSW 2145, Australia ",,,-33.8094732,150.9427566
Woolworths Blacktown,"17 Patrick St, Blacktown NSW 2148, Australia ",https://www.woolworths.com.au/shop/storelocator/nsw-blacktown-1288?utm_source=google&utm_medium=organic&utm_campaign=googleplaces,,-33.7702647,150.9072749
Western Filters,"45 & 47 Forge St, Blacktown NSW 2148, Australia ",http://www.westernfilters.net.au/?utm_source=local&utm_medium=organic&utm_content=gbp,,-33.752326,150.9134839
NP Smash Repairs Blacktown,"55 Fourth Ave, Blacktown NSW 2148, Australia ",https://www.npsmashrepairs.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=website,"6WQ4+9F Blacktown, New South Wales, Australia",-33.7615122,150.9061465
A & J Automotive Repair Services Pty Ltd,"4/47 Third Ave, Blacktown NSW 2148, Australia ",,"6WP4+2P Blacktown, New South Wales, Australia",-33.7649146,150.9068273
Repco Auto Parts Blacktown,"1-2/84 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.repco.com.au/,"6WR7+7G Blacktown, New South Wales, Australia",-33.7593554,150.913827
Europcar Sydney Blacktown,"231 Prospect Hwy, Seven Hills NSW 2147, Australia ",https://www.europcar.com.au/en-au/places/car-rental-australia/seven-hills/sydney-blacktown?utm_campaign=SYDW07&utm_medium=organic&utm_source=local,"6WFM+HP Seven Hills, New South Wales, Australia",-33.7761,150.9343
JAX Tyres & Auto Blacktown,"41 Forge St, Blacktown NSW 2148, Australia ",https://www.jaxtyres.com.au/tyre-stores/nsw/blacktown?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=Blacktown&utm_term=plcid_10893491939346010661,,-33.7522357,150.912833
Ampol Foodary Eastern Creek Westbound,"Western Mtwy, Eastern Creek NSW 2766, Australia ",https://locations.ampol.com.au/en/ampol-foodary-eastern-creek-westbound,,-33.8024126,150.8829421
DAS AUTO | Car Window Tinting | Ceramic Coating | Detailing,"47 Minchinbury St, Eastern Creek NSW 2766, Australia ",https://dasauto.com.au/,,-33.7844065,150.8474434
Driven Colour,"2 Daveney Way, West Pennant Hills NSW 2125, Australia ",http://www.drivencolour.com.au/,,-33.7394553,151.0236207
Shell Reddy Express Doonside,"427 Bungarribee Rd, Doonside NSW 2767, Australia ",https://www.reddyexpress.com.au/stores?utm_source=gmb&utm_medium=yext&utm_campaign=1526,,-33.7729866,150.8766792
Rod Bowens Prestige Smash Repairs,"100 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.rbpsr.com.au/,"6WR7+QF Blacktown, New South Wales, Australia",-33.7580149,150.9136899
Alto Prestige Blacktown,"157 Main St, Blacktown NSW 2148, Australia ",http://www.altoprestige.com.au/,,-33.7731161,150.9146624
Western Sydney Detailing - Graphene & Ceramic Paint Protection,"By Appointment Only - Ceramic & Grapene Paint Protection, 52 Darcey Rd, Castle Hill NSW 2154, Australia ",http://www.westernsydneydetailing.com.au/,"7258+82 Castle Hill, New South Wales, Australia",-33.7417059,151.0150022
Alto Blacktown MG,"157 Main St, Blacktown NSW 2148, Australia ",https://altoblacktownmg.com.au/,,-33.7731161,150.9146624
Goodyear Autocare Blacktown,"116 Bungarribee Rd, Blacktown NSW 2148, Australia ",https://www.goodyearblacktown.com.au/,"6WC5+X7 Blacktown, New South Wales, Australia",-33.777591,150.9082029
bp,"45 Hambledon Rd, Quakers Hill NSW 2763, Australia ",https://map.bp.com/en-AU/AU/gas-station/quakers-hill/bp-quakers-hill/2804,"7VJR+XR Quakers Hill, New South Wales, Australia",-33.7175156,150.8921148
Nationwide Auto Service Centre Blacktown,"4/47-51 Richmond Rd, Blacktown NSW 2148, Australia ",http://www.nationwideautoblacktown.com.au/,,-33.7646942,150.9033966
A1Parts - Blacktown,"2 Ash St, Blacktown NSW 2148, Australia ",https://www.a1auto-parts.com.au/,"6VMQ+26 Blacktown, New South Wales, Australia",-33.7674613,150.888112
Mr Glare,"23 Templar St, Blacktown NSW 2148, Australia ",,"6W68+V6 Blacktown, New South Wales, Australia",-33.7877979,150.9155084
Ultra Tune Blacktown,"132/138 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.ultratune.com.au/stores/ultra-tune-blacktown/?utm_term=plcid_15416202101444167996&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Ultra%20Tune%20Blacktown%20-%20BLACKTOWN,,-33.7539211,150.9146106
Auto Support - GREAT TYRES,"3/1 Forge St, Blacktown NSW 2148, Australia ",http://www.autosupport.com.au/,,-33.7568587,150.9098445
Blacktown City GWM Service,"3 Butterfield St, Blacktown NSW 2148, Australia ",http://www.blacktowncitygwmhaval.com.au/service,,-33.7602851,150.9083229
Brandon's Car Detailing,"4 Ohio Pl, Erskine Park NSW 2759, Australia ",https://www.facebook.com/Brandonscardetailingerskinepark/,,-33.8060886,150.8095392
Btown Wheels & Tyres,"56 Forge St, Blacktown NSW 2148, Australia ",http://btownwheelsandtyres.com.au/,"6WX7+7P Blacktown, New South Wales, Australia",-33.751793,150.9143268
