Name,Address,Website,Plus-code,lat,lon
WOW Wash Mobile Car Wash & Detailing,"15 Blue St, North Sydney NSW 2060, Australia ",http://wowwashmobilecardetailing.com.au/,"5654+FX North Sydney, New South Wales, Australia",-33.8412663,151.207498
Crystal Car Wash Northbridge,"75 Sailors Bay Rd, Northbridge NSW 2063, Australia ",http://crystalcarwash.com/,"56Q5+W3 Northbridge, New South Wales, Australia",-33.8101596,151.2077034
Platinum Carwash & Detailing Services - Darling Park,"201 Sussex St, Sydney NSW 2000, Australia ",,"46H3+5H Sydney, New South Wales, Australia",-33.8720761,151.2038774
Pristine the Ultimate CAR WASH,"30-36 Oak St, Rosehill NSW 2142, Australia ",,"52JC+38 Rosehill, New South Wales, Australia",-33.8198738,151.020874
Luxe Car Detailing,"4 Glenmore St, Naremburn NSW 2065, Australia ",,"55JX+MQ Naremburn, New South Wales, Australia",-33.8183394,151.1994758
OK mobile car wash and detailing,"2000, Sydney NSW 2000, Australia ",,"46H4+MW Sydney, New South Wales, Australia",-33.8708464,151.20733
Pros Mobile Mechanic Sydney Carwash,"Glebe NSW 2037, Australia ",,"458V+FH Glebe, New South Wales, Australia",-33.8837862,151.1938764
Belmore Car Wash,"607 Canterbury Rd, Belmore NSW 2192, Australia ",http://belmorecarwash.com/,"33HW+99 Belmore, New South Wales, Australia",-33.9215043,151.0959274
Star Car Wash - Birkenhead Point,"Centre Blue Level Car, Birkenhead Point Outlet, 19 Roseby St, Drummoyne NSW 2047, Australia ",https://www.starcarwash.com.au/centres/birkenhead-point/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"45V6+QR Drummoyne, New South Wales, Australia",-33.8555224,151.1621054
Paddington Auto Detailing,"56-58 Sutherland St, Paddington NSW 2021, Australia ",http://paddingtonautodetailing.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=6827969449349459480,"468M+X8 Paddington, New South Wales, Australia",-33.8825717,151.2333705
Uncle Car Wash,"Leichhardt marketplace basement car park, Leichhardt NSW 2040, Australia ",,"448X+2F Leichhardt, New South Wales, Australia",-33.8849789,151.1486889
Performance Detailers,"Unit 307/229 Kingsgrove Rd, Kingsgrove NSW 2208, Australia ",https://performancedetailers.com.au/,"3452+G7 Kingsgrove, New South Wales, Australia",-33.9411322,151.1006992
Glosshaus,"Unit 41/566 Gardeners Rd, Alexandria NSW 2015, Australia ",http://www.glosshaus.com.au/,"35JM+4V Alexandria, New South Wales, Australia",-33.9196608,151.1846757
Crystal Car Wash Kingsford,"417 Anzac Parade, Kingsford NSW 2032, Australia ",http://crystalcarwash.com/,"36FH+JW Kingsford, New South Wales, Australia",-33.9259228,151.2297537
Washtec BP Naremburn,"169 Willoughby Rd, Naremburn NSW 2065, Australia ",,"56J2+2F Naremburn, New South Wales, Australia",-33.819879,151.2011943
Star Car Wash - Grosvenor Place,"7 Essex St, The Rocks NSW 2000, Australia ",http://starcarwash.com.au/,"46Q4+5M The Rocks, New South Wales, Australia",-33.8620999,151.2066839
Sparkling Car Care,"77/81 Reserve Rd, Artarmon NSW 2064, Australia ",https://www.sparklingcarcare.com.au/,"55MP+JR Artarmon, New South Wales, Australia",-33.8158916,151.1870256
Precision detailing sydney,"123 Pitt St, Sydney NSW 2000, Australia ",,"46M5+89 Sydney, New South Wales, Australia",-33.8666763,151.2083773
Inner West Detailing,"Enter Justin St Lane, Way/30 Halloran St, Lilyfield NSW 2040, Australia ",http://iwdetailing.com.au/,,-33.8722001,151.1651839
Tigerr Detailing,"1/26 Kent Rd, Mascot NSW 2020, Australia ",https://www.tigerrdetailing.com.au/,"35HM+6H Mascot, New South Wales, Australia",-33.9219686,151.1839098
SPARK WASH,"1408, Blocks Valley NSW 2060, Australia ",http://washwithspark.com/,,-33.8401473,151.20733
My VIP Carwash,"Red Myer carparking, Level 4/25 Campbell St, Liverpool NSW 2170, Australia ",https://www.myvipcarwash.com.au/,,-33.9181874,150.9270467
getneat Mobile Car Wash North Shore,"2 Spruson St, Neutral Bay NSW 2089, Australia ",https://getneat.com.au/,,-33.8390645,151.2157286
Jim’s Car Cleaning,"Citigroup Centre, Level 13, 2 Park St, Sydney NSW 2000, Australia ",http://jimscardetailing.sydney/,"46G5+W3 Sydney, New South Wales, Australia",-33.8726651,151.2076409
Inch-Care Car Detailing,"100 Collins St, Alexandria NSW 2015, Australia ",http://www.inchcare.com.au/,,-33.9108014,151.1957797
Car Alchemist,"2/98 Joynton Ave, Zetland NSW 2017, Australia ",http://www.caralchemist.com/,"36W6+G4 Zetland, New South Wales, Australia",-33.9037457,151.2102584
FW1 Australia,"127 New South Head Rd, Bondi Junction NSW 2022, Australia ",http://www.fw1.com.au/,"46FM+49 Bondi Junction, New South Wales, Australia",-33.8772372,151.2334596
Rinsed,"15 Belvoir St, Surry Hills NSW 2010, Australia ",,"4664+FX Surry Hills, New South Wales, Australia",-33.888873,151.2073792
Awash Carcare & Cafe,"459 Victoria Rd, Gladesville NSW 2111, Australia ",http://www.awash.com.au/,"54HC+2W Gladesville, New South Wales, Australia",-33.8224733,151.1222667
Premier carwash RNSH,"P2/1 Reserve Rd, St Leonards NSW 2065, Australia ",http://www.premiercarwash.com.au/,"55HR+65 St Leonards, New South Wales, Australia",-33.8219359,151.1904265
Softwash,"25 Parramatta Rd, Haberfield NSW 2045, Australia ",,"446V+Q6 Haberfield, New South Wales, Australia",-33.8880555,151.1430151
Car is here,"95 Lennox St, Newtown NSW 2042, Australia ",,"453G+FM Newtown, New South Wales, Australia",-33.8962907,151.1767181
Willoughby Car Wash Services,"17 Small St, Willoughby NSW 2068, Australia ",,"56Q2+JM Willoughby, New South Wales, Australia",-33.8109116,151.2016385
bp,"169 Willoughby Rd, Naremburn NSW 2065, Australia ",https://map.bp.com/en-AU/AU/gas-station/naremburn/bp-naremburn/9544,"56H2+XC Naremburn, New South Wales, Australia",-33.8200095,151.2010655
Ecospray Car Wash Cafe,"214 Warringah Rd, Beacon Hill NSW 2100, Australia ",https://ecospraycarwash.com.au/,"67W3+XX Beacon Hill, New South Wales, Australia",-33.7525722,151.2549098
Correct Detailing- Best Vehicle Detailing Sydney,"347 Princes Hwy, St Peters NSW 2044, Australia ",https://www.correctdetailing.com.au/,"35MC+7R St Peters, New South Wales, Australia",-33.9167858,151.1720379
Coles Pyrmont,"50/72 Edward St, Pyrmont NSW 2009, Australia ",http://www.coles.com.au/find-stores/coles/nsw/pyrmont-728,"45JW+6G Pyrmont, New South Wales, Australia",-33.8693804,151.1962998
Diamond Lux,"Unit 801/17 Joynton Ave, Zetland NSW 2017, Australia ",,"36W5+89 Zetland, New South Wales, Australia",-33.9041891,151.2084141
AutoCare,"2000/78 King St, Sydney NSW 2000, Australia ",http://bengaria.com/,"46J5+J3 Sydney, New South Wales, Australia",-33.8684801,151.2076862
Diamond Shine Car Wash,"206-208 Bonds Rd, Riverwood NSW 2210, Australia ",https://www.facebook.com/DiamondRiverwood/,"3336+G3 Riverwood, New South Wales, Australia",-33.9461892,151.0601322
Dazzlers Carwash - Self & 2 Automatic Car Wash | Car Vacuum | Dog Wash,"102 Campbelltown Rd, Minto NSW 2566, Australia ",http://www.pinkpages.com.au/dazzlers-carwash-minto/7513344/listing,"XRGP+J5 Minto, New South Wales, Australia",-34.0233991,150.8354202
Detailing dale,"Mullens St, Balmain NSW 2039, Australia ",,"45QG+2H Balmain, New South Wales, Australia",-33.8624932,151.176389
Route 66 Hand Car Wash,"102 Marrickville Rd, Marrickville NSW 2204, Australia ",,"35P7+84 Marrickville, New South Wales, Australia",-33.9142064,151.1627959
the brothers car detailing,"7 John St, Mascot NSW 2020, Australia ",,"35GQ+9M Mascot, New South Wales, Australia",-33.9240052,151.1891973
Platinum car wash and detailing services (greenwood plaza),"90 Pacific Hwy, North Sydney NSW 2060, Australia ",,"5664+7V North Sydney, New South Wales, Australia",-33.8393696,151.2071474
Awash Carcare Melrose Park,"1206 Victoria Rd, Melrose Park NSW 2114, Australia ",http://www.awash.com.au/,"53VC+4R Melrose Park, New South Wales, Australia",-33.8071269,151.0720413
Polish Perfection Detailing,"42C Formosa St, Drummoyne NSW 2047, Australia ",https://www.polishperfectiondetailing.com.au/,"45W4+5R Drummoyne, New South Wales, Australia",-33.8545155,151.1571061
Jekos Mobile Detailing,"Sydney NSW 2000, Australia ",http://jekosdetailing.com.au/,"46J5+FP Sydney, New South Wales, Australia",-33.8688197,151.2092955
The PPF Studio,"755 Darling St, Rozelle NSW 2039, Australia ",https://theppfstudio.com.au/,"45M8+QQ Rozelle, New South Wales, Australia",-33.8655093,151.1669702
IGA Local Grocer Pyrmont + Liquor,"1, Shop 121/29 Bunn St, Pyrmont NSW 2009, Australia ",https://www.iga.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google+My+Business&utm_content=IGA+Local+Grocer+Pyrmont+%2B+Liquor&utm_term=plcid_15974560488793220441,"45HW+8X Pyrmont, New South Wales, Australia",-33.8716919,151.1973888
GYEON Australia,"573 Parramatta Rd, Leichhardt NSW 2040, Australia ",http://www.gyeonquartz.com.au/,"4562+9G Leichhardt, New South Wales, Australia",-33.8890797,151.151338
Detail Lab - Premium Car Detailing | Paint Protection Sydney | Ceramic Coating | Paint Protection Film PPF,"Unit 28/28 Barcoo St, Roseville NSW 2069, Australia ",https://www.detaillab.com.au/?utm_source=google&utm_medium=GMB&utm_campaign=GMB,"658W+2F Roseville, New South Wales, Australia",-33.7848941,151.1961866
JC All Automotive,"71 Burrows Rd, Alexandria NSW 2015, Australia ",,"35PQ+R5 Alexandria, New South Wales, Australia",-33.9129492,151.1879797
Ampol Foodary Randwick,"2 Alison Rd, Randwick NSW 2031, Australia ",https://locations.ampol.com.au/en/ampol-foodary-randwick,"36VJ+9R Randwick, New South Wales, Australia",-33.9066063,151.2320332
Ampol Foodary Neutral Bay,"16-38, Military Rd, Neutral Bay NSW 2089, Australia ",https://locations.ampol.com.au/en/ampol-foodary-neutral-bay,"56C8+9G Neutral Bay, New South Wales, Australia",-33.8291129,151.2163003
bp,"339 Princes Hwy, St Peters NSW 2044, Australia ",https://map.bp.com/en-AU/AU/gas-station/sydenham/bp-sydenham/9569,"35MF+F4 St Peters, New South Wales, Australia",-33.9162934,151.1728101
Car Skinning Sydney,"50 McEvoy St, Waterloo NSW 2017, Australia ",http://carskinning.com.au/,"36X3+72 Waterloo, New South Wales, Australia",-33.9018553,151.2025132
Shynex Car Care - Waterless Wash Products,"78/788 Bourke St, Waterloo NSW 2017, Australia ",,"4627+P2 Waterloo, New South Wales, Australia",-33.8981415,151.2125209
Shell,"867-869 S Dowling St, Waterloo NSW 2017, Australia ",https://find.shell.com/au/fuel/10110985-shell-reddy-express-waterloo/en_AU,"36X7+7Q Waterloo, New South Wales, Australia",-33.9018338,151.2144619
Hills Hand Car Wash and Cafe,"60 Windsor Rd, Kellyville NSW 2155, Australia ",http://www.hillscarwash.com.au/,"7XQ4+4H Kellyville, New South Wales, Australia",-33.7122082,150.9564595
Laurinda car detailing pty ltd,"10 Lilian Fowler Pl, Marrickville NSW 2204, Australia ",http://www.laurindacardetailing.com.au/,"35R9+79 Marrickville, New South Wales, Australia",-33.909328,151.16848
Star Car Wash - Thornleigh,"27 Sefton Rd, Thornleigh NSW 2120, Australia ",https://www.starcarwash.com.au/centres/thornleigh/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"73HJ+CQ Thornleigh, New South Wales, Australia",-33.721429,151.0819593
The Tinting Machine,"966-968 Elizabeth St, Zetland NSW 2017, Australia ",http://thetintingmachine.com.au/,"36V4+7X Zetland, New South Wales, Australia",-33.9068178,151.2074949
PL cafe,"941/953 Bourke St, Waterloo NSW 2017, Australia ",,"36X5+77 Waterloo, New South Wales, Australia",-33.9018215,151.2082179
Blue Star Car Detail & Window Tint,"32, Gledswood Hills NSW 2557, Australia ",https://bluestarcardetailing.com.au/about-us/,"XQC6+87 Gledswood Hills, New South Wales, Australia",-34.0291751,150.76068
Prestige Car Detailing,"2/2 Mary Parade, Rydalmere NSW 2116, Australia ",http://www.prestigecardetailing.com.au/,"52QJ+Q2 Rydalmere, New South Wales, Australia",-33.8105588,151.030079
Prestige Auto Body Shop - Smash Repair | Car Detailer | Panel Beater | Artarmon,"83-85 Reserve Rd, Artarmon NSW 2064, Australia ",http://www.prestigeautobody.com.au/,"55MP+PR Artarmon, New South Wales, Australia",-33.815679,151.187077
