Name,Address,Website,Plus-code,lat,lon
Xtream Car Care Epping Steam Detailing,"Epping NSW 2121, Australia ",,"63HJ+P5 Epping, New South Wales, Australia",-33.7706786,151.0804546
DOGUE Wahroonga,"39 Redleaf Ave, Wahroonga NSW 2076, Australia ",https://dogue.com.au/pet-shops/wahroonga/,"74J8+5V Wahroonga, New South Wales, Australia",-33.7195078,151.1171559
7-Eleven,"1408 Pacific Hwy, Turramurra NSW 2074, Australia ",https://www.7eleven.com.au/,"748G+QG Turramurra, New South Wales, Australia",-33.7330849,151.1263698
Best Buddy's Grooming and Pet Care,"6 Fox Valley Rd, Wahroonga NSW 2076, Australia ",http://bestbuddysgroomingpetcare.com/,"74C9+RM Wahroonga, New South Wales, Australia",-33.7279655,151.1191558
SR Autobody,"146 George St, Hornsby NSW 2077, Australia ",http://www.srautobody.com.au/,"8422+G5 Hornsby, New South Wales, Australia",-33.6986935,151.1004867
Ampol Foodary St Ives North,"363 Mona Vale Rd, St Ives NSW 2075, Australia ",https://locations.ampol.com.au/en/ampol-foodary-st-ives-north,"75MF+69 St Ives, New South Wales, Australia",-33.7168811,151.1734876
E-Valence,"Unit 13/12 Cecil Rd, Hornsby NSW 2077, Australia ",https://www.e-valence.com.au/,"8437+7W Hornsby, New South Wales, Australia",-33.6968081,151.1147848
Shell Reddy Express Pennant Hills East,"369-371 Pennant Hills Rd, Pennant Hills NSW 2120, Australia ",https://www.reddyexpress.com.au/stores?utm_source=gmb&utm_medium=yext&utm_campaign=1535,"736F+FC Pennant Hills, New South Wales, Australia",-33.7387675,151.0736197
Sensha,"66 Talavera Rd, Macquarie Park NSW 2113, Australia ",https://www.sensha.com.au/pages/contact-us,"64FF+5R Macquarie Park, New South Wales, Australia",-33.7770512,151.1245272
My VIP Carwash,"Red Myer carparking, Level 4/25 Campbell St, Liverpool NSW 2170, Australia ",https://www.myvipcarwash.com.au/,"3WJG+PR Liverpool, New South Wales, Australia",-33.9181874,150.9270467
Shell Reddy Express Hornsby,"194-206 Pacific Hwy, Hornsby NSW 2077, Australia ",https://www.reddyexpress.com.au/stores?utm_source=gmb&utm_medium=yext&utm_campaign=1701,"73VX+4J Hornsby, New South Wales, Australia",-33.7072478,151.0990488
Auto One Waitara,"80 Pacific Hwy, Waitara NSW 2077, Australia ",https://www.autoone.com.au/store-information?Storename=Auto%20One%20Waitara,"74Q3+MR Waitara, New South Wales, Australia",-33.7107751,151.1045931
Shell,"1601 Pacific Hwy, Coonanbarra Rd, Wahroonga NSW 2076, Australia ",https://find.shell.com/au/fuel/10110960-shell-reddy-express-wahroonga/en_AU,"74J8+5G Wahroonga, New South Wales, Australia",-33.7195751,151.1163522
Super Shining Hand Car Wash Westfield Hornsby,"Muriel St, Hornsby NSW 2077, Australia ",,"74W3+J6 Hornsby, New South Wales, Australia",-33.7034382,151.1031122
Drop In Car Care,"Noble Pl, Telopea NSW 2117, Australia ",https://www.facebook.com/dropin.sydney,"625R+94 Telopea, New South Wales, Australia",-33.7915186,151.0403249
Top Shine Mobile Car Detailing,"5 Lorne Ave, Killara NSW 2071, Australia ",,"65P6+22 Killara, New South Wales, Australia",-33.7648987,151.1600106
A1 Auto Care - Mobile Detailing & Paintless dent repair (PDR) service,"1 Crimea Rd, Marsfield NSW 2122, Australia ",,"63CW+W8 Marsfield, New South Wales, Australia",-33.7777127,151.0958309
