Name,Address,Website,Plus-code,lat,lon
Star Car Wash - Baulkham Hills,"347 Windsor Rd, Baulkham Hills NSW 2153, Australia ",https://www.starcarwash.com.au/centres/baulkham-hills/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"6XQR+JW Baulkham Hills, New South Wales, Australia",-33.7609219,150.9922522
House of Wax Car Wash & Detailing,"Greater Western Sydney, NSW, Australia ",https://m.facebook.com/houseofwaxdetailing1/,"7V2C+WX Doonside, New South Wales, Australia",-33.7476912,150.8724355
Ashlar Hand Car Wash Cafe,"47-51 Richmond Rd, Blacktown NSW 2148, Australia ",,"6WP3+39 Blacktown, New South Wales, Australia",-33.7648022,150.903488
Snap Car Wash Winston Hills,"Under Cover Car Park, Entry Via, Caroline Chisholm Dr, Winston Hills NSW 2153, Australia ",https://snapcarwash.com.au/,"6XG9+QR Winston Hills, New South Wales, Australia",-33.7730001,150.9695099
VIP Car Detailing North West,"1 Russell St, Baulkham Hills NSW 2153, Australia ",http://www.vipcardetailingnorthwest.com.au/,"62J2+H3 Baulkham Hills, New South Wales, Australia",-33.7685576,151.0001741
Ecospray Car Wash Cafe,"214 Warringah Rd, Beacon Hill NSW 2100, Australia ",https://ecospraycarwash.com.au/,"67W3+XX Beacon Hill, New South Wales, Australia",-33.7525722,151.2549098
Love Car Washing And Detailing,"1/19 Stoddart Rd, Prospect NSW 2148, Australia ",,"5WX9+QC Prospect, New South Wales, Australia",-33.8005568,150.9185283
Speedway Sunnyholt Car Wash & Detailing,"Cnr Sunnyholt Rd &, Forge St, Blacktown NSW 2148, Australia ",,"6WW8+X3 Blacktown, New South Wales, Australia",-33.752505,150.9152493
Star Car Wash - Castle Hill,"6/4 Victoria Ave, Castle Hill NSW 2154, Australia ",http://starcarwash.com.au/,"7X8J+V2 Castle Hill, New South Wales, Australia",-33.7327887,150.9800206
Star Car Wash - Westpoint Blacktown,"Car Park Level 1M Yellow, Westpoint Shopping Centre, Enter via corner Alpha, Alpha St, Blacktown NSW 2148, Australia ",https://www.starcarwash.com.au/centres/blacktown/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"6WH4+F9 Blacktown, New South Wales, Australia",-33.7713386,150.9059225
A Buff & Beyond,"Unit 4/170 Sunnyholt Rd, Kings Park NSW 2148, Australia ",https://abuffandbeyond.com.au/,"6WX8+G5 Kings Park, New South Wales, Australia",-33.7511946,150.9154175
Car Wash C&J,"2 Robilliard St, Mays Hill NSW 2145, Australia ",,"5XJQ+4Q Mays Hill, New South Wales, Australia",-33.8196479,150.9894012
Fine Shine,"2/4 Defries Ave, Zetland NSW 2017, Australia ",http://www.fineshine.com.au/,"36V7+V5 Zetland, New South Wales, Australia",-33.905273,151.2129307
The Hills Car Detailer,"Watkins Rd, Baulkham Hills NSW 2153, Australia ",,"6XMQ+C7 Baulkham Hills, New South Wales, Australia",-33.7664306,150.9882072
Hills Detailing Group,"44 Carrington Rd, Castle Hill NSW 2154, Australia ",,"7XCM+4H Castle Hill, New South Wales, Australia",-33.7296892,150.9839559
KrakaKlean,"89C Metella Rd, Toongabbie NSW 2146, Australia ",,"6W5Q+88 Toongabbie, New South Wales, Australia",-33.7917066,150.9383343
Star Car Wash - Kellyville Village,"90 Wrights Rd, Kellyville NSW 2155, Australia ",https://www.starcarwash.com.au/centres/kellyville/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"7XPC+XW Kellyville, New South Wales, Australia",-33.7125733,150.9723028
"REIN Garage | PPF, Colour Wraps & Detailing Studio","Unit 12/10 Victoria Ave, Castle Hill NSW 2154, Australia ",http://reingarage.com/,"7X9H+P7 Castle Hill, New South Wales, Australia",-33.7306357,150.9782388
Flamingo's Car Wash & Ava's Place Cafe,"1A Hilltop Rd, Merrylands NSW 2160, Australia ",,"5XFM+CC Merrylands, New South Wales, Australia",-33.8264007,150.9836118
Timeless Detailing & Timeless Tintz,"308 Windsor Rd, Baulkham Hills NSW 2154, Australia ",http://timelesstintz.com.au/,"6XMW+PG Baulkham Hills, New South Wales, Australia",-33.7656424,150.9963354
Bubbles Hand Car Wash & Detailing,"69 Richmond Rd, Blacktown NSW 2148, Australia ",https://instagram.com/bubbles.handcarwash?igshid=NzZlODBkYWE4Ng==,"6WP2+CX Blacktown, New South Wales, Australia",-33.7639556,150.9024087
Pure Car Detailing,"Douglas Rd, Blacktown NSW 2148, Australia ",,"6V9J+JG Blacktown, New South Wales, Australia",-33.7809545,150.8813462
Nara Wash n Shine Hurstville,"309A Forest Rd, Hurstville NSW 2220, Australia ",http://www.narawashnshine.com.au/,"23MX+RQ Hurstville, New South Wales, Australia",-33.9654197,151.0994992
Soft Wash,"85 Lalor Rd, Quakers Hill NSW 2763, Australia ",,"7VCW+WH Quakers Hill, New South Wales, Australia",-33.7276698,150.896429
Road Mobile Car Wash,"26-28 Redbank Rd, Northmead NSW 2152, Australia ",,"6X3R+69 Northmead, New South Wales, Australia",-33.7968881,150.9909085
DC Auto Car Detailing,"Unit 4, Quakers Hill NSW 2763, Australia ",,"7VFM+8X Quakers Hill, New South Wales, Australia",-33.7266312,150.8849215
Softwash,"Vardys Rd, Kings Park NSW 2148, Australia ",,"7W34+9M Kings Park, New South Wales, Australia",-33.746564,150.9067008
Road King,"Suite 11, Level 1/16 Main St, Blacktown NSW 2148, Australia ",,"6WJ4+9X Blacktown, New South Wales, Australia",-33.7690784,150.90738
E7AutoDetail,"4 Asche St, Doonside NSW 2767, Australia ",,"6VW9+JC Doonside, New South Wales, Australia",-33.7534158,150.8685457
Car Wash Mobile Detailing (Wonderful),"28 Astral Dr, Doonside NSW 2767, Australia ",,"6VJJ+H9 Doonside, New South Wales, Australia",-33.7685995,150.8809187
RL Pro Car Care,"E13/20 Picrite Cl, Pemulwuy NSW 2145, Australia ",http://rlprocarcare.com.au/,"5WM9+94 Pemulwuy, New South Wales, Australia",-33.8165192,150.9178376
Saam Auto Care - Mobile Car Wash & Auto Detailing,"34 Power St, Doonside NSW 2767, Australia ",,"6VVC+9X Doonside, New South Wales, Australia",-33.7565263,150.8724076
Micallef Detailing,"26 Wye St, Blacktown NSW 2148, Australia ",http://www.micallefdetailing.com/,"6W56+CF Blacktown, New South Wales, Australia",-33.7913874,150.9111455
Cheep car wash,"Pendle Way, Pendle Hill NSW 2145, Australia ",,"5XV3+8J Pendle Hill, New South Wales, Australia",-33.8067076,150.9540117
Royal touch detailing,"6 Gladstone Rd, Castle Hill NSW 2154, Australia ",,"7X8H+66 Castle Hill, New South Wales, Australia",-33.7343975,150.9781024
Flawless Auto Detailing,"8 Slapp St, Merrylands NSW 2160, Australia ",https://flawlessautodetail.com.au/,"5XFJ+VF Merrylands, New South Wales, Australia",-33.8253164,150.981173
The Wash Factory - Erina,"02 Tarragal Glen Ave, Erina NSW 2250, Australia ",,"H97W+CP Erina, New South Wales, Australia",-33.4363866,151.3968152
1stop carwash,"174/180 Main St, Blacktown NSW 2148, Australia ",,"6WG7+JH Blacktown, New South Wales, Australia",-33.7733766,150.9138818
Softwash Arndell Park,"180 Reservoir Rd, Blacktown NSW 2148, Australia ",,"6V3W+CP Blacktown, New South Wales, Australia",-33.7964487,150.8968537
Prestige Mobile Auto Detailing,"17 Love St, Blacktown NSW 2148, Australia ",,"6VRR+M6 Blacktown, New South Wales, Australia",-33.7582767,150.8905371
APW Store Wentworthville,"449 Great Western Hwy, Wentworthville NSW 2145, Australia ",http://apwfuel.com.au/,"5XP5+M7 Wentworthville, New South Wales, Australia",-33.8133487,150.9582424
A1 Car Detailing,"56 Forge St, Blacktown NSW 2148, Australia ",,"6WX7+7Q Blacktown, New South Wales, Australia",-33.7518377,150.9144972
KINGZ CARWASH,"36 Church St, Parramatta NSW 2150, Australia ",,"52G3+WX Parramatta, New South Wales, Australia",-33.8226952,151.004878
DAS AUTO | Car Window Tinting | Ceramic Coating | Detailing,"47 Minchinbury St, Eastern Creek NSW 2766, Australia ",https://dasauto.com.au/,"6R8W+6X Eastern Creek, New South Wales, Australia",-33.7844065,150.8474434
Car Wash,"Windsor Rd, Northmead NSW 2152, Australia ",https://www.ampol.com.au/convenience/car-wash,"6X6V+QW Northmead, New South Wales, Australia",-33.7880313,150.9948052
RR Car Wash,"Rooftop Parking, Near - Coles Click and Collect, Level -6/175 Church St, Parramatta NSW 2150, Australia ",https://www.rrcarwash.com.au/,"52J2+V2 Parramatta, New South Wales, Australia",-33.817796,151.0000639
Desi car care pro,"8 Beresford Rd, Greystanes NSW 2145, Australia ",,"5WRV+64 Greystanes, New South Wales, Australia",-33.8094732,150.9427566
Next Gen mobile detailing,"24 Rosemount Dr, Catherine Field NSW 2557, Australia ",https://nextgenmobiledetailing.com.au/homepage-booking/,"XQQ7+3M Catherine Field, New South Wales, Australia",-34.0123232,150.7641305
Car Wash,"Eastern Creek NSW 2766, Australia ",,"5VXJ+3X Eastern Creek, New South Wales, Australia",-33.802342,150.8823909
Aesthetic Auto HQ,"Unit 16/457 Victoria St, Wetherill Park NSW 2164, Australia ",http://www.aestheticautohq.com.au/,"5V3Q+RV Wetherill Park, New South Wales, Australia",-33.845473,150.8896525
Wax Car Wash,"375 Cleveland St, Redfern NSW 2016, Australia ",https://www.waxcarwash.com.au/,"4656+CF Redfern, New South Wales, Australia",-33.8914701,151.2112472
Gloss And Shine,"91B Bridge Rd, Westmead NSW 2145, Australia ",,"5XVJ+3R Westmead, New South Wales, Australia",-33.8072519,150.9821169
Bass Hill Car Wash,"Plaza (Opposite Kmart Rooftop Carpark, 753 Hume Hwy, Bass Hill NSW 2197, Australia ",http://basshillcarwash.com.au/,"4X2V+69 Bass Hill, New South Wales, Australia",-33.899428,150.9934708
OCD Auto Detailing,"90 Summerfield Ave, Quakers Hill NSW 2763, Australia ",https://www.facebook.com/OCDauto2763,"7V9W+7H Quakers Hill, New South Wales, Australia",-33.7317987,150.8964444
Drop In Car Care,"Noble Pl, Telopea NSW 2117, Australia ",https://www.facebook.com/dropin.sydney,"625R+94 Telopea, New South Wales, Australia",-33.7915186,151.0403249
Zed's Detailing Haus,"7A Voysey Cl, Quakers Hill NSW 2763, Australia ",https://www.zedsdetailing.com.au/,"7V9G+GG Quakers Hill, New South Wales, Australia",-33.731141,150.8763451
