Name,Address,Website,Plus-code,lat,lon
Five Star Hand Car Wash,"Unit 1A/2 Acres Rd, Kellyville NSW 2155, Australia ",http://www.fivestarcarwash.com.au/,"7XQ3+MX Kellyville, New South Wales, Australia",-33.7108412,150.9549619
Hills Hand Car Wash and Cafe,"60 Windsor Rd, Kellyville NSW 2155, Australia ",http://www.hillscarwash.com.au/,"7XQ4+4H Kellyville, New South Wales, Australia",-33.7122082,150.9564595
Shell,"4 Century Cct, Norwest NSW 2153, Australia ",https://find.shell.com/au/fuel/10110914-shell-reddy-express-norwest-business-park/en_AU,"7X87+HC Norwest, New South Wales, Australia",-33.7335642,150.9635499
GLOW CAR WASH & CAFE Bexley,"295-299 Forest Rd, Bexley NSW 2207, Australia ",,"344H+69 Bexley, New South Wales, Australia",-33.9444157,151.1284725
Wash My Ride,"71-75 Princes Hwy, Kogarah NSW 2217, Australia ",https://www.facebook.com/washmyridekogarah,"24PP+9P Kogarah, New South Wales, Australia",-33.9640808,151.1367645
Kogarah Car Wash,"Rooftop Car Park, Kogarah Town Centre, 1-9 Railway Parade, Kogarah NSW 2217, Australia ",,"24QM+73 Kogarah, New South Wales, Australia",-33.9618677,151.1327164
Pro Shine Car Wash and Detailing,"6 Princes Hwy, Kogarah NSW 2217, Australia ",,"24JP+58 Kogarah, New South Wales, Australia",-33.9695049,151.1358382
The Wash Hub Hurstville Self Service Laundromat,"18 Treacy St, Hurstville NSW 2220, Australia ",https://www.thewashhublaundromat.com.au/,"24J4+VJ Hurstville, New South Wales, Australia",-33.9677997,151.1065317
Spray N Go Mobile Car Wash,"Salisbury Ave, Bexley NSW 2207, Australia ",,"24XC+QX Bexley, New South Wales, Australia",-33.9505811,151.1224384
Forest Hand Carwash & Cafe,"71A Forest Rd, Hurstville NSW 2220, Australia ",,"24M6+8C Hurstville, New South Wales, Australia",-33.966717,151.111035
Best & Bright Hand Carwash,"14 St Martins Cres, Blacktown NSW 2148, Australia ",,"6W9C+C2 Blacktown, New South Wales, Australia",-33.7813938,150.9200305
Bubbles Hand Car Wash & Detailing,"69 Richmond Rd, Blacktown NSW 2148, Australia ",https://instagram.com/bubbles.handcarwash?igshid=NzZlODBkYWE4Ng==,"6WP2+CX Blacktown, New South Wales, Australia",-33.7639556,150.9024087
Star Car Wash - Westpoint Blacktown,"Car Park Level 1M Yellow, Westpoint Shopping Centre, Enter via corner Alpha, Alpha St, Blacktown NSW 2148, Australia ",https://www.starcarwash.com.au/centres/blacktown/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"6WH4+F9 Blacktown, New South Wales, Australia",-33.7713386,150.9059225
Maxi Shine Car & Dog Wash,"370 Vardys Rd, Kings Park NSW 2148, Australia ",http://maxishine.com.au/,"7W33+XH Kings Park, New South Wales, Australia",-33.7450981,150.9039154
Ashlar Hand Car Wash Cafe,"47-51 Richmond Rd, Blacktown NSW 2148, Australia ",,"6WP3+39 Blacktown, New South Wales, Australia",-33.7648022,150.903488
Creative Car Care Professional Car Detailing,"Rear of/80 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://creativecarcare.com.au/,"6WR7+38 Blacktown, New South Wales, Australia",-33.7597993,150.9132625
Supreme Hand Car Wash Blacktown NSW,"90 Blacktown Rd, Blacktown NSW 2148, Australia ",,"6WCC+93 Blacktown, New South Wales, Australia",-33.7791,150.9201555
Micallef Detailing,"26 Wye St, Blacktown NSW 2148, Australia ",http://www.micallefdetailing.com/,"6W56+CF Blacktown, New South Wales, Australia",-33.7913874,150.9111455
Premium Touch Detailing,"Mala Cres, Blacktown NSW 2148, Australia ",https://www.facebook.com/PremiumTouchDetailingau,"6VQV+2X Blacktown, New South Wales, Australia",-33.7624872,150.8949066
Pure Car Detailing,"Douglas Rd, Blacktown NSW 2148, Australia ",,"6V9J+JG Blacktown, New South Wales, Australia",-33.7809545,150.8813462
Road King,"Suite 11, Level 1/16 Main St, Blacktown NSW 2148, Australia ",,"6WJ4+9X Blacktown, New South Wales, Australia",-33.7690784,150.90738
Shine Express Truck Wash Pty Ltd,"1/17 Penelope Cres, Arndell Park NSW 2148, Australia ",http://www.shineexpresswash.com.au/,"6V6F+2V Arndell Park, New South Wales, Australia",-33.7898975,150.8747336
1stop carwash,"174/180 Main St, Blacktown NSW 2148, Australia ",,"6WG7+JH Blacktown, New South Wales, Australia",-33.7733766,150.9138818
Manny's Mobile Detailing and Ceramic Coating (Sydney North West),"30 Campbell St, Blacktown NSW 2148, Australia ",https://mannyscarwashau.wixsite.com/mannys,"6WH5+8V Blacktown, New South Wales, Australia",-33.7716599,150.9097367
Shining Hand Car Wash,"Opposite/32 Stoddart Rd, Prospect NSW 2148, Australia ",,"5WX9+QC Prospect, New South Wales, Australia",-33.8005504,150.9185343
Love Car Washing And Detailing,"1/19 Stoddart Rd, Prospect NSW 2148, Australia ",,"5WX9+QC Prospect, New South Wales, Australia",-33.8005568,150.9185283
Softwash Arndell Park,"180 Reservoir Rd, Blacktown NSW 2148, Australia ",,"6V3W+CP Blacktown, New South Wales, Australia",-33.7964487,150.8968537
JS Car wash and Premium Detailing,"and, Portico Plaza Shop Ground Floor Parking, 17-19 Aurelia Street Located in: Portico Plaza Shopping Centre Car park entrance Cornelia RD, Junia Ave, Toongabbie NSW 2146, Australia ",https://www.jscarwashtoongabbie.com.au/,"6W7X+2X Toongabbie, New South Wales, Australia",-33.7873875,150.9499533
Prestige Mobile Auto Detailing,"17 Love St, Blacktown NSW 2148, Australia ",,"6VRR+M6 Blacktown, New South Wales, Australia",-33.7582767,150.8905371
Soft Wash,"85 Lalor Rd, Quakers Hill NSW 2763, Australia ",,"7VCW+WH Quakers Hill, New South Wales, Australia",-33.7276698,150.896429
Softwash,"Vardys Rd, Kings Park NSW 2148, Australia ",,"7W34+9M Kings Park, New South Wales, Australia",-33.746564,150.9067008
The Detail Hub - Car wash - Detailing - Ceramic Coating,"Carpark, B1 Basement/30 Watkin Tench Parade, Pemulwuy NSW 2145, Australia ",https://www.thedetailhub.com.au/,"5WGH+R4 Pemulwuy, New South Wales, Australia",-33.8228899,150.9277797
Mate’s ceramic experts,"Unit 2/18 Railway Parade, Blacktown NSW 2148, Australia ",,"6VMV+8R Blacktown, New South Wales, Australia",-33.7667397,150.8945624
Car Wash Mobile Detailing (Wonderful),"28 Astral Dr, Doonside NSW 2767, Australia ",,"6VJJ+H9 Doonside, New South Wales, Australia",-33.7685995,150.8809187
Saam Auto Care - Mobile Car Wash & Auto Detailing,"34 Power St, Doonside NSW 2767, Australia ",,"6VVC+9X Doonside, New South Wales, Australia",-33.7565263,150.8724076
DC Auto Car Detailing,"Unit 4, Quakers Hill NSW 2763, Australia ",,"7VFM+8X Quakers Hill, New South Wales, Australia",-33.7266312,150.8849215
Detailed by Erick,"4 Asche St, Doonside NSW 2767, Australia ",,"6VW9+JC Doonside, New South Wales, Australia",-33.7534158,150.8685457
House of Wax Car Wash & Detailing,"Greater Western Sydney, NSW, Australia ",https://m.facebook.com/houseofwaxdetailing1/,"7V2C+WX Doonside, New South Wales, Australia",-33.7476912,150.8724355
V Custom & Wrap,"158 Main St, Blacktown NSW 2148, Australia ",http://www.vcustomandwrap.com.au/,"6WG7+R5 Blacktown, New South Wales, Australia",-33.7729029,150.9129407
RL Pro Car Care,"E13/20 Picrite Cl, Pemulwuy NSW 2145, Australia ",http://rlprocarcare.com.au/,"5WM9+94 Pemulwuy, New South Wales, Australia",-33.8165192,150.9178376
Shell Reddy Express Blacktown,"132/136 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.reddyexpress.com.au/stores?utm_source=gmb&utm_medium=yext&utm_campaign=1564,"6WW7+FW Blacktown, New South Wales, Australia",-33.7537512,150.9147591
Boss of Gloss Detailing,"Johnson Ave, Seven Hills NSW 2147, Australia ",https://bossofglossdetailing.com.au/,"6WPV+G3 Seven Hills, New South Wales, Australia",-33.763662,150.9427495
Metro Petroleum Blacktown,"69 Richmond Rd, Blacktown NSW 2148, Australia ",https://metropetroleum.com.au/?utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Metro%20Petroleum%20Blacktown%20-%20Blacktown,"6WP2+9W Blacktown, New South Wales, Australia",-33.7640085,150.902368
Xpert Car Wash,"2 Sentry Dr, Stanhope Gardens NSW 2768, Australia ",https://xpertcarwash.com.au/,"7WJ9+RH Stanhope Gardens, New South Wales, Australia",-33.7179983,150.9189377
AusPro Automotive Detailing & Car Care Products,"282A Old Prospect Rd, Greystanes NSW 2145, Australia ",https://ausprodetailing.com.au/,"5WJQ+7F Greystanes, New South Wales, Australia",-33.81929,150.9386532
"Crazy Car Wash ( Drive-In, Shine-Out)","328/336 N Rocks Rd, North Rocks NSW 2151, Australia ",,"62JJ+C2 North Rocks, New South Wales, Australia",-33.7689611,151.0300851
E7AutoDetail,"4 Asche St, Doonside NSW 2767, Australia ",,"6VW9+JC Doonside, New South Wales, Australia",-33.7534158,150.8685457
OCD Auto Detailing,"90 Summerfield Ave, Quakers Hill NSW 2763, Australia ",https://www.facebook.com/OCDauto2763,"7V9W+7H Quakers Hill, New South Wales, Australia",-33.7317987,150.8964444
Star Car Wash - Eastern Creek Quarter,"Quarter Shopping Centre, 159 Rooty Hill Rd S, Eastern Creek NSW 2766, Australia ",https://www.starcarwash.com.au/centres/eastern-creek/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"6V83+C9 Eastern Creek, New South Wales, Australia",-33.7839656,150.8534985
Complete Car Care,"227-229 Prospect Hwy Corner of, Redman Ln, Seven Hills NSW 2147, Australia ",http://completecarcare.net.au/,"6WFM+MQ Seven Hills, New South Wales, Australia",-33.7758749,150.9344923
Kmart Blacktown,"28 Patrick St, Blacktown NSW 2148, Australia ",https://www.kmart.com.au/store-detail/Kmart+Blacktown?utm_source=google&utm_medium=organic&utm_campaign=googleplaces&utm_content=kmart+blacktown,"6WG4+XG Blacktown, New South Wales, Australia",-33.7725022,150.9063131
Blacktown Auto Services,"7 Chicago Ave, Blacktown NSW 2148, Australia ",,"6WR5+7J Blacktown, New South Wales, Australia",-33.7592731,150.9090412
APW Store Wentworthville,"449 Great Western Hwy, Wentworthville NSW 2145, Australia ",http://apwfuel.com.au/,,-33.8133487,150.9582424
Target Blacktown,"Alpha St, Blacktown NSW 2148, Australia ",https://www.target.com.au/store/nsw/blacktown/5178?utm_source=Organic&utm_medium=GoogleBusinessProfiles&utm_campaign=Target-Blacktown&utm_content=WebsiteButton,"6WH4+VW Blacktown, New South Wales, Australia",-33.7702953,150.9072982
BIG W Blacktown,"17 Patrick St, Blacktown NSW 2148, Australia ",https://www.bigw.com.au/store/0161/BIG-W-Blacktown,"6WH4+VW Blacktown, New South Wales, Australia",-33.7702595,150.9073071
Woolworths Petrol,"370 Vardys Rd, Kings Park NSW 2148, Australia ",https://www.woolworths.com.au/shop/discover/fuel,,-33.7453196,150.9041956
bp,"Woodcroft Dr &, Richmond Rd, Woodcroft NSW 2767, Australia ",https://map.bp.com/en-AU/AU/gas-station/doonside/bp-woodcroft/2805,"7V2H+VV Woodcroft, New South Wales, Australia",-33.7478453,150.8797388
Supercheap Auto Blacktown,"71 Richmond Rd, Blacktown NSW 2148, Australia ",https://www.supercheapauto.com.au/stores/details/sca-blacktown?utm_source=google&utm_medium=organic&utm_campaign=gbpm-blacktown,,-33.763383,150.9019778
Coles Blacktown,"17 Patrick St, Blacktown NSW 2148, Australia ",http://www.coles.com.au/find-stores/coles/nsw/blacktown-862,,-33.7697661,150.905911
Pat Mick Smash Repairs,"Unit 6/2 Forge St, Blacktown NSW 2148, Australia ",,"6WV5+7J Blacktown, New South Wales, Australia",-33.7567518,150.9091207
easyauto123 Blacktown,"182 Main St, Blacktown NSW 2148, Australia ",https://easyauto123.com.au/locations/sydney-blacktown,,-33.7734978,150.9141677
Xtreme Car Audio,"153 Main St, Blacktown NSW 2148, Australia ",http://xtremecaraudio.com.au/,"6WG7+RQ Blacktown, New South Wales, Australia",-33.772935,150.914419
Das Auto Haus,"1/21 Bessemer St, Blacktown NSW 2148, Australia ",http://www.dasautohaus.com.au/,"6WW4+CF Blacktown, New South Wales, Australia",-33.753914,150.906154
Bunnings Blacktown,"and, Cnr Reservoir Road, Great Western Hwy, Blacktown NSW 2148, Australia ",https://www.bunnings.com.au/stores/nsw/blacktown?utm_source=google&utm_medium=places&utm_content=bunnings-blacktown&utm_campaign=googleplaces,"6V2X+47 Blacktown, New South Wales, Australia",-33.7997263,150.89822
Hami LPG Mechanical Repairs,"31 Forge St, Blacktown NSW 2148, Australia ",,"6WX6+5G Blacktown, New South Wales, Australia",-33.7520291,150.9112938
About Clean (Ex-Godfreys) Blacktown,"Blacktown Mega Centre, B6 St Martins Cres &, Blacktown Rd, Blacktown NSW 2148, Australia ",https://www.aboutclean.com/en-au/find-the-nearest-store/blacktown?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=blacktown,"6W99+GR Blacktown, New South Wales, Australia",-33.7811966,150.9195732
The Detailing Nerd | Paint Protection Sydney | Ceramic & Graphene Coating | Window Tinting,"Unit 13/13 Brumby St, Seven Hills NSW 2147, Australia ",https://thedetailingnerd.com.au/,"6WJW+7X Seven Hills, New South Wales, Australia",-33.7692558,150.947431
Dual M Automotive,"2/4A Bessemer St, Blacktown NSW 2148, Australia ",,"6WV6+52 Blacktown, New South Wales, Australia",-33.7570608,150.9100962
Car Wash,"Eastern Creek NSW 2766, Australia ",,"5VXJ+3X Eastern Creek, New South Wales, Australia",-33.802342,150.8823909
Desi car care pro,"8 Beresford Rd, Greystanes NSW 2145, Australia ",,,-33.8094732,150.9427566
Woolworths Blacktown,"17 Patrick St, Blacktown NSW 2148, Australia ",https://www.woolworths.com.au/shop/storelocator/nsw-blacktown-1288?utm_source=google&utm_medium=organic&utm_campaign=googleplaces,,-33.7702647,150.9072749
Western Filters,"45 & 47 Forge St, Blacktown NSW 2148, Australia ",http://www.westernfilters.net.au/?utm_source=local&utm_medium=organic&utm_content=gbp,,-33.752326,150.9134839
NP Smash Repairs Blacktown,"55 Fourth Ave, Blacktown NSW 2148, Australia ",https://www.npsmashrepairs.com.au/?utm_source=local&utm_medium=organic&utm_campaign=gmb&utm_content=website,"6WQ4+9F Blacktown, New South Wales, Australia",-33.7615122,150.9061465
A & J Automotive Repair Services Pty Ltd,"4/47 Third Ave, Blacktown NSW 2148, Australia ",,"6WP4+2P Blacktown, New South Wales, Australia",-33.7649146,150.9068273
Repco Auto Parts Blacktown,"1-2/84 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.repco.com.au/,"6WR7+7G Blacktown, New South Wales, Australia",-33.7593554,150.913827
Europcar Sydney Blacktown,"231 Prospect Hwy, Seven Hills NSW 2147, Australia ",https://www.europcar.com.au/en-au/places/car-rental-australia/seven-hills/sydney-blacktown?utm_campaign=SYDW07&utm_medium=organic&utm_source=local,"6WFM+HP Seven Hills, New South Wales, Australia",-33.7761,150.9343
JAX Tyres & Auto Blacktown,"41 Forge St, Blacktown NSW 2148, Australia ",https://www.jaxtyres.com.au/tyre-stores/nsw/blacktown?utm_source=google&utm_medium=organic&utm_campaign=GMB&utm_content=Blacktown&utm_term=plcid_10893491939346010661,,-33.7522357,150.912833
Ampol Foodary Eastern Creek Westbound,"Western Mtwy, Eastern Creek NSW 2766, Australia ",https://locations.ampol.com.au/en/ampol-foodary-eastern-creek-westbound,,-33.8024126,150.8829421
DAS AUTO | Car Window Tinting | Ceramic Coating | Detailing,"47 Minchinbury St, Eastern Creek NSW 2766, Australia ",https://dasauto.com.au/,,-33.7844065,150.8474434
Driven Colour,"2 Daveney Way, West Pennant Hills NSW 2125, Australia ",http://www.drivencolour.com.au/,,-33.7394553,151.0236207
Shell Reddy Express Doonside,"427 Bungarribee Rd, Doonside NSW 2767, Australia ",https://www.reddyexpress.com.au/stores?utm_source=gmb&utm_medium=yext&utm_campaign=1526,,-33.7729866,150.8766792
Rod Bowens Prestige Smash Repairs,"100 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.rbpsr.com.au/,"6WR7+QF Blacktown, New South Wales, Australia",-33.7580149,150.9136899
Alto Prestige Blacktown,"157 Main St, Blacktown NSW 2148, Australia ",http://www.altoprestige.com.au/,,-33.7731161,150.9146624
Alto Blacktown MG,"157 Main St, Blacktown NSW 2148, Australia ",https://altoblacktownmg.com.au/,,-33.7731161,150.9146624
Goodyear Autocare Blacktown,"116 Bungarribee Rd, Blacktown NSW 2148, Australia ",https://www.goodyearblacktown.com.au/,"6WC5+X7 Blacktown, New South Wales, Australia",-33.777591,150.9082029
bp,"45 Hambledon Rd, Quakers Hill NSW 2763, Australia ",https://map.bp.com/en-AU/AU/gas-station/quakers-hill/bp-quakers-hill/2804,"7VJR+XR Quakers Hill, New South Wales, Australia",-33.7175156,150.8921148
Nationwide Auto Service Centre Blacktown,"4/47-51 Richmond Rd, Blacktown NSW 2148, Australia ",http://www.nationwideautoblacktown.com.au/,,-33.7646942,150.9033966
A1Parts - Blacktown,"2 Ash St, Blacktown NSW 2148, Australia ",https://www.a1auto-parts.com.au/,"6VMQ+26 Blacktown, New South Wales, Australia",-33.7674613,150.888112
Mr Glare,"23 Templar St, Blacktown NSW 2148, Australia ",,"6W68+V6 Blacktown, New South Wales, Australia",-33.7877979,150.9155084
Ultra Tune Blacktown,"132/138 Sunnyholt Rd, Blacktown NSW 2148, Australia ",https://www.ultratune.com.au/stores/ultra-tune-blacktown/?utm_term=plcid_15416202101444167996&utm_source=google&utm_medium=organic&utm_campaign=Google%20My%20Business&utm_content=Ultra%20Tune%20Blacktown%20-%20BLACKTOWN,,-33.7539211,150.9146106
Auto Support - GREAT TYRES,"3/1 Forge St, Blacktown NSW 2148, Australia ",http://www.autosupport.com.au/,,-33.7568587,150.9098445
Blacktown City GWM Service,"3 Butterfield St, Blacktown NSW 2148, Australia ",http://www.blacktowncitygwmhaval.com.au/service,,-33.7602851,150.9083229
Brandon's Car Detailing,"4 Ohio Pl, Erskine Park NSW 2759, Australia ",https://www.facebook.com/Brandonscardetailingerskinepark/,,-33.8060886,150.8095392
Btown Wheels & Tyres,"56 Forge St, Blacktown NSW 2148, Australia ",http://btownwheelsandtyres.com.au/,"6WX7+7P Blacktown, New South Wales, Australia",-33.751793,150.9143268
Crystal,"1010 King Georges Rd, Blakehurst NSW 2221, Australia",http://www.crystalcarwash.com/,"2476+4J Blakehurst, New South Wales, Australia",-33.9871299,151.1115808
Star Car Wash - Westfield Bondi Junction P4,"Westfield Bondi Junction Shopping Centre,Level P4, Grafton St, Bondi Junction NSW 2022, Australia ",https://www.starcarwash.com.au/centres/bondi-junction-p4/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"4752+96 Bondi Junction, New South Wales, Australia",-33.8915695,151.2505012
Star Car Wash - Westfield Bondi Junction R1,"Pink Car Park, Westfield, Level R1 Hollywood Ave, Bondi Junction NSW 2022, Australia ",https://www.starcarwash.com.au/centres/bondi-junction-r1/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"4742+MH Bondi Junction, New South Wales, Australia",-33.8933275,151.2513982
Star Car Wash - Eastgate Bondi Junction,"Eastgate Shopping Centre, 71/73 Spring St, Bondi Junction NSW 2022, Australia ",https://www.starcarwash.com.au/centres/eastgate/?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing,"464X+R5 Bondi Junction, New South Wales, Australia",-33.8929308,151.2479729
Crystal Car Wash Bondi,"57 Curlewis St, Bondi Beach NSW 2026, Australia ",http://crystalcarwash.com/,"477C+94 Bondi Beach, New South Wales, Australia",-33.8865484,151.2703715
Jim's Car Detailing Randwick,"Unit 12/125 Old South Head Rd, Bondi Junction NSW 2022, Australia ",https://www.cardetailing.com.au/,"4764+29 Bondi Junction, New South Wales, Australia",-33.889883,151.2559108
Wash 'N' Go Brendale 24/7 Car Wash,"S Pine Rd &, Kremzow Rd, Brendale QLD 4500, Australia ",http://www.washngo.com.au/,"MXJQ+H4 Brendale, Queensland, Australia",-27.3185736,152.9877699
Zoom Carwash Holland Park,"830 Logan Rd, Holland Park QLD 4121, Australia ",http://zoomcarwash.com.au/,"F3M4+VQ Holland Park, Queensland, Australia",-27.515264,153.0569118
KARCHER CLEAN PARK ACACIA RIDGE,"1180 Beaudesert Rd, Acacia Ridge QLD 4110, Australia ",http://www.karcher-cleanpark-ar.com.au/,"C2CG+V9 Acacia Ridge, Queensland, Australia",-27.577836,153.0259597
Zoom Carwash,"119 S Pine Rd, Alderley QLD 4051, Australia ",http://zoomcarwash.com.au/,"HXHX+RX Alderley, Queensland, Australia",-27.4204943,152.9998806
Spin Car Wash,"1080 Gympie Rd, Chermside QLD 4032, Australia ",http://www.spincarwash.com.au/,"J2GG+22 Chermside, Queensland, Australia",-27.3749442,153.0250538
Suds Car Spa,"1463 Logan Rd, Mount Gravatt QLD 4122, Australia ",https://sudscarspa.com.au/,"F35J+W4 Mount Gravatt, Queensland, Australia",-27.5401671,153.0803545
Mr Magic Car Wash,"2814 Logan Rd, Underwood QLD 4119, Australia ",,"C425+PW Underwood, Queensland, Australia",-27.5981891,153.1097558
Centenary Car Wash,"44 Sumners Rd, Sumner QLD 4074, Australia ",http://centenarycarwash.com.au/,"CWQP+R6 Sumner, Queensland, Australia",-27.5604383,152.9355409
Hoppy's Prestige Carwash and Cafe,"179/185 Abbotsford Rd, Bowen Hills QLD 4006, Australia ",https://www.hoppysprestigecarwash.com/,"H27R+6J Bowen Hills, Queensland, Australia",-27.436995,153.0415562
THE CARWASH COMPANY,"Homemaker North Building, 650 Wickham St, Fortitude Valley QLD 4006, Australia ",http://www.thecarwashcompany.com.au/,"G2XR+W2 Fortitude Valley, Queensland, Australia",-27.4501492,153.0401052
Mr Magic Car Wash,"6 Rooke St, Acacia Ridge QLD 4110, Australia ",,"C26H+F5 Acacia Ridge, Queensland, Australia",-27.5887645,153.0279117
Hoppy's Carwash Norman Park,"313 Wynnum Rd, Norman Park QLD 4170, Australia ",https://www.hoppyshwc.com.au/location/norman-park/,"G3H7+49 Norman Park, Queensland, Australia",-27.4721919,153.0634054
Gabba Car Spa Cafe,"728 Main St, Kangaroo Point QLD 4169, Australia ",http://www.carspacafe.com.au/,"G29P+8F Kangaroo Point, Queensland, Australia",-27.4817467,153.0361797
Aqua Car Wash,"788/792 Beaudesert Rd, Coopers Plains QLD 4108, Australia ",,"C2QC+RQ Coopers Plains, Queensland, Australia",-27.5603873,153.0219715
57wash Brendale,"23 Doherty St, Brendale QLD 4500, Australia ",http://www.57wash.com.au/,"MXM8+5V Brendale, Queensland, Australia",-27.3171213,152.9671948
The Great Western Car Wash,"Great Western Super Centre, 577 Settlement Rd, Keperra QLD 4054, Australia ",https://www.sparkletown.com.au/,"HWMX+9R Keperra, Queensland, Australia",-27.4165061,152.9495739
Goodna Car Wash,"183 Brisbane Rd, Goodna QLD 4300, Australia ",,"9VRW+PV Goodna, Queensland, Australia",-27.6082357,152.897214
Hoppy's Carwash Toowong,"584 Milton Rd, Toowong QLD 4066, Australia ",http://www.hoppyshwc.com.au/,"GXCP+9F Toowong, Queensland, Australia",-27.4790992,152.986145
Green and Clean car wash (South City Square),"P1 Car Park, 148 Logan Rd, Woolloongabba QLD 4102, Australia ",https://green-cleans.com/,"G24R+RJ Woolloongabba, Queensland, Australia",-27.4929697,153.0415531
Smart Carwash,"466 Stafford Rd, Stafford QLD 4053, Australia ",http://smartcarwash.com.au/,"H2R5+4F Stafford, Queensland, Australia",-27.4096558,153.0087056
Southern Cross Car Wash,"485 Hellawell Rd, Sunnybank Hills QLD 4109, Australia ",https://southerncrosscarwash.com.au/,"C22R+H5 Sunnybank Hills, Queensland, Australia",-27.5986175,153.0404815
The Plains Car Wash,"353-355 Redbank Plains Rd, Redbank Plains QLD 4301, Australia ",http://www.sparkletown.com.au/,"9V4C+2H Redbank Plains, Queensland, Australia",-27.6449287,152.8714109
Washed For Cars,"922 Ipswich Rd, Moorooka QLD 4105, Australia ",http://www.washedforcars.com.au/?utm_source=google&utm_medium=organic&utm_campaign=gmb,"F2FC+5H Moorooka, Queensland, Australia",-27.5270889,153.0214163
LuxeWash Redbank Plains Car and Dog Wash,"Unit 2/5 Henty Dr, Redbank Plains QLD 4301, Australia ",http://www.luxewash.com.au/,"9VFF+3J Redbank Plains, Queensland, Australia",-27.627361,152.874098
Deagon Car and Dog Wash,"11 Depot Rd, Deagon QLD 4017, Australia ",https://deagoncarwash.com.au/,"M3C3+PC Deagon, Queensland, Australia",-27.3281773,153.0536149
Timeless Car Cleaning and Detailing,"169 Toombul Rd, Northgate QLD 4013, Australia ",https://timelesscarcleaning.com/,"J35C+J7 Northgate, Queensland, Australia",-27.3909824,153.0706614
Wash Wax 'n' Wipe,"736 Kingsford Smith Dr, Hamilton QLD 4007, Australia ",http://www.washwaxnwipe.com.au/,"H38H+95 Hamilton, Queensland, Australia",-27.4341003,153.0779416
Sunshine Auto Wash,"499 Kingston Rd, Kingston QLD 4114, Australia ",http://www.facebook.com/sunshineautowashkingston,"84Q9+C3 Kingston, Queensland, Australia",-27.6613925,153.1176279
Royal Hand Carwash,"57 Victoria St, Windsor QLD 4030, Australia ",http://www.royalhandscarwash.com.au/,"H25H+MW Windsor, Queensland, Australia",-27.4408655,153.0298514
Oxley Carwash,"Cnr Blunder Rd, Alban St, Oxley QLD 4075, Australia ",https://www.facebook.com/profile.php?id=100087420671197&mibextid=ZbWKwL,"CXHJ+5J Oxley, Queensland, Australia",-27.5720901,152.9815687
